Image_Index,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,node_35,node_36,node_37,node_38,node_39,node_40,node_41,node_42,node_43,node_44,node_45,node_46,node_47,node_48,node_49,node_50,node_51,node_52,node_53,node_54,node_55,node_56,node_57,node_58,node_59,node_60,node_61,node_62,node_63,node_64,node_65,node_66,node_67,node_68,node_69,node_70,node_71,node_72,node_73,node_74,node_75,node_76,node_77,node_78,node_79,node_80,node_81,node_82,node_83,node_84,node_85,node_86,node_87,node_88,node_89,node_90,node_91,node_92,node_93,node_94,node_95,node_96,node_97,node_98,node_99,node_100,node_101,node_102,node_103,node_104,node_105,node_106,node_107,node_108,node_109,node_110,node_111,node_112,node_113,node_114,node_115,node_116,node_117,node_118,node_119,node_120,node_121,node_122,node_123,node_124,node_125,node_126,node_127,node_128,node_129,node_130,node_131,node_132,node_133,node_134,node_135,node_136,node_137,node_138,node_139,node_140,node_141,node_142,node_143,node_144,node_145,node_146,node_147,node_148,node_149,node_150,node_151,node_152,node_153,node_154,node_155,node_156,node_157,node_158,node_159,node_160,node_161,node_162,node_163,node_164,node_165,node_166,node_167,node_168,node_169,node_170,node_171,node_172,node_173,node_174,node_175,node_176,node_177,node_178,node_179,node_180,node_181,node_182,node_183,node_184,node_185,node_186,node_187,node_188,node_189,node_190,node_191,node_192,node_193,node_194,node_195
8970,0.27042404,0.6917757,0.24528831,0.0,0.82740945,0.35086086,0.14652424,1.0520024,0.1585704,0.0,0.0,0.8167221,0.30920562,0.0,0.16137984,0.37827995,0.0,1.0449255,1.050635,1.0474516,0.0,0.0,0.17162316,0.0,0.36071435,0.50658107,0.0,1.1508492,0.0,0.0,0.49017346,0.5679342,0.0,0.6493034,0.0,0.3063807,0.06954762,0.0,0.0,0.0,0.61567295,0.0,0.29982567,0.0,0.3400907,0.21943212,0.6887516,0.35631862,0.13554397,0.0,0.75693315,0.6600234,0.0,0.53040177,0.20675023,1.3098236,0.48434296,0.41732356,0.20118798,0.9636862,0.47419763,0.0,0.9281163,0.3721753,0.0,0.7288903,0.7100619,0.0,0.27606776,0.7165756,0.73229164,0.5271292,0.0,0.77847654,0.0,0.8300067,0.0,0.0,1.1230444,0.0,0.84574187,0.0,0.14212745,0.3304984,0.32569894,0.0,0.13425463,0.48361513,0.6996334,0.4510529,0.24005482,0.0,0.0,0.42108342,0.0,0.0,0.0,0.560334,0.62673897,0.9752407,0.74121064,0.6616316,1.1589738,0.46503574,2.2249985,1.216652,0.3750436,0.0,0.0,0.7823179,0.17956546,0.23261096,0.70587105,0.5917535,0.2625882,0.2822375,0.9932409,0.0,0.0,0.307885,0.34612653,0.0,0.0,0.0,0.18644655,0.0,0.09925811,0.1836186,0.25483283,0.85448796,0.0,0.73549044,0.4610836,0.16663411,0.6270275,0.08665932,0.58432406,0.0,0.28704762,0.37437546,0.7989125,0.35756254,0.69122255,0.7633735,0.0848152,0.0,0.0,0.28307733,0.24089646,0.256844,0.5799355,0.9002667,0.0,0.516813,0.0,0.540435,1.0315733,0.3119981,1.0455325,0.26627353,0.0,0.10890807,0.21781603,0.7087538,0.0,0.7295473,0.38436833,0.48518988,0.0,0.33977443,0.37902567,0.0,0.21715307,0.0,0.0,0.3513178,0.20399694,0.7672257,0.0,0.0,0.04728233,0.8020512,0.0015153978,0.0,0.0,0.22724427,0.16834258,0.0,0.0,0.0,0.0,0.0,0.8543637,0.4728662,0.0,0.0
8972,0.2521673,0.410845,0.10526179,0.0,0.8043456,0.32662356,0.2333594,0.9643437,0.07560824,0.0,0.0,0.7552203,0.13691147,0.0,0.25153524,0.14316623,0.0,0.73212445,0.8457019,1.1468182,0.0,0.0,0.0,0.0,0.3980656,0.62341213,0.06366643,0.95783186,0.0,0.0,0.59297156,0.43281916,0.0,0.8081326,0.0,0.14308149,0.14974995,0.0,0.0,0.0,0.47588003,0.0,0.2589783,0.0,0.2108529,0.3036412,0.69276434,0.5000095,0.14141671,0.0,0.75113285,0.7043231,0.0,0.39170158,0.38039583,0.86070496,0.43950787,0.27846354,0.2036572,0.7668652,0.4344471,0.0,0.884715,0.2682797,0.0,0.5305411,0.5767622,0.0,0.051818855,0.7793271,0.56455535,0.17104599,0.0,0.99932134,0.0,0.6166236,0.0,0.0,0.9788335,0.0,0.8132055,0.060493406,0.13513494,0.36538956,0.22338584,0.0,0.101848535,0.5589352,0.73107815,0.3718291,0.10538131,0.029648036,0.0,0.21337168,0.031126974,0.0,0.0,0.59259915,0.5674306,0.7542893,0.7488578,0.52204347,0.8835254,0.48086882,1.6978456,0.97183293,0.2983627,0.0,0.0,0.88437647,0.24962503,0.031419635,0.42613435,0.5706617,0.39548248,0.36695018,0.71793246,0.0,0.0,0.39975408,0.089477494,0.0,0.0,0.0,0.08741759,0.055352308,0.0,0.27148464,0.0,0.76151085,0.0,0.4990342,0.5422298,0.3648281,0.6046973,0.11062746,0.6620076,0.043793634,0.14621505,0.352164,0.7441772,0.3069675,0.44777814,0.670813,0.13687746,0.028599313,0.0,0.43174118,0.20978598,0.32860956,0.5010739,0.8437773,0.0,0.43317422,0.0,0.5240195,0.9980072,0.18465333,0.8220381,0.29415762,0.0,0.21813726,0.15060581,0.44436753,0.07877432,0.2396738,0.4577373,0.66410846,0.0,0.25185964,0.26071432,0.0,0.028704064,0.018267468,0.0,0.278733,0.2738891,0.5802621,0.2997191,0.0,0.0,0.49526003,0.16234148,0.0,0.0,0.29865122,0.029740255,0.0,0.0,0.0,0.0,0.0,0.808505,0.33561343,0.0,0.0
8975,0.35389334,0.62051344,0.31120324,0.0,0.6911434,0.39840367,0.014022384,0.8877849,0.0,0.0,0.0,0.81746817,0.44438013,0.0,0.23108356,0.341715,0.0,0.8743599,0.58417094,1.037422,0.0,0.0,0.0,0.0,0.0,0.32236174,0.0,0.99744475,0.0,0.31837684,0.5887196,0.6267552,0.122656375,0.8332574,0.0,0.38714844,0.2989831,0.09430405,0.0,0.0,0.5757233,0.0,0.54503095,0.0,0.0,0.4803694,0.5446651,0.2563896,0.009819454,0.0,0.5940427,0.33592126,0.28251588,0.6728537,0.54968816,0.81257796,0.33480483,0.11498799,0.16570477,0.6794312,0.04996299,0.20570533,0.45253283,0.26410207,0.0,0.7385466,0.36508894,0.0,0.3625366,0.7761681,0.4304766,0.41075993,0.0,0.71259785,0.10694118,0.24650419,0.0,0.0,0.82197946,0.0,0.5757983,0.0,0.3296906,0.217292,0.33677626,0.0,0.09628136,0.15147126,0.56122285,0.44380295,0.1888346,0.0,0.0,0.122828886,0.11965555,0.0,0.0,0.19272211,0.391337,0.679542,0.7039527,0.5037025,0.80971175,0.23867872,1.7360164,0.9492423,0.1843902,0.0,0.0,0.8348406,0.0,0.15659396,0.57722545,0.6602104,0.28525352,0.48462966,0.8177481,0.0,0.0,0.5803733,0.5628748,0.0,0.0,0.0,0.029736765,0.48957208,0.3502457,0.0,0.0,0.8743416,0.114937134,0.3482344,0.27553684,0.16417432,0.4551695,0.0,0.6763492,0.0,0.48041505,0.65432584,0.54176015,0.42739236,0.5497464,1.0496849,0.18429582,0.15462844,0.0,0.6050901,0.3596591,0.34598112,0.54840225,0.7208981,0.0,0.5434957,0.0,0.50036174,1.0906622,0.17799988,1.2708703,0.20965306,0.121500924,0.2639366,0.119118586,0.41967028,0.0,0.23953265,0.043641735,0.6439777,0.0,0.29706562,0.3517122,0.0,0.0,0.0,0.0,0.7312835,0.27995428,0.5156871,0.0,0.0,0.092417456,0.65513384,0.22800168,0.0,0.0,0.48103744,0.15745334,0.017498862,0.0,0.0,0.0,0.0,0.6425615,0.33307934,0.0,0.0
8981,0.18012464,0.5085254,0.3762783,0.0,1.0714096,0.38245863,0.05869024,0.98298657,0.0,0.0,0.0,0.66802657,0.29073057,0.0,0.5204664,0.1715671,0.0,0.54084486,0.8914503,1.3970121,0.0,0.0,0.0,0.004778548,0.45017648,0.46981436,0.049695812,1.1738914,0.0,0.093315825,0.5454824,0.42954302,0.0,0.92970616,0.0,0.21627402,0.28951576,0.22898567,0.0,0.0,0.42828625,0.0,0.40042472,0.0,0.0,0.4881361,0.47673106,0.54563606,0.028105365,0.0,0.70839536,0.6168149,0.051876668,0.5212146,0.19024475,0.9379678,0.5063041,0.4576236,0.08588466,0.84461623,0.3802055,0.0,0.7117022,0.28344175,0.016174126,0.61076146,0.26696858,0.0,0.0,0.7889066,0.42867956,0.08622912,0.0,0.9798964,0.0,0.36344123,0.0,0.0,0.75167394,0.0,0.92059946,0.0,0.30313408,0.1263197,0.17543162,0.0,0.03514378,0.4699619,0.7246172,0.48674366,0.01726776,0.0,0.0,0.10523161,0.2042146,0.0,0.0,0.23203751,0.7470778,0.7643742,0.5428509,0.54603064,0.9029065,0.49141154,1.6107758,1.2968678,0.32980117,0.0,0.0,0.89776623,0.090949275,0.19571117,0.3778742,0.67658955,0.33236063,0.30690637,0.9109707,0.0,0.0,0.47014198,0.5335012,0.0,0.0,0.096967086,0.0,0.21664366,0.16534331,0.17538054,0.0,0.8383939,0.012671135,0.4964459,0.6366613,0.3439082,0.780502,0.2176651,0.78331095,0.0,0.14546129,0.40781078,0.40395662,0.31114104,0.3004227,0.9830743,0.27822876,0.13566309,0.0,0.44752204,0.34101158,0.10650491,0.42055798,0.68843156,0.0,0.5669349,0.0,0.6141779,1.0686182,0.20365952,1.2140522,0.1283745,0.0,0.3585837,0.15966856,0.45384425,0.019246312,0.124803536,0.20773304,0.72458726,0.0073974226,0.026166547,0.3466447,0.0,0.0,0.0,0.0,0.6298711,0.36256564,0.52667177,0.36461097,0.0,0.043530997,0.4950283,0.111138895,0.0,0.0,0.17059582,0.09347086,0.020517696,0.0,0.0,0.0015165475,0.0,0.80356276,0.49001282,0.0,0.0
9007,0.65207744,0.56441283,0.38757473,0.0,1.2046659,0.4788893,0.09341062,1.0734177,0.0,0.0,0.0,0.8674419,0.37922195,0.0,0.33856064,0.5075308,0.0,0.804207,0.93832207,1.0706608,0.0,0.0,0.06009339,0.0,0.5002901,0.8755114,0.08690177,1.370959,0.0,0.23818901,0.29000553,0.7036455,0.10153111,0.8762859,0.0,0.24068864,0.20202596,0.0,0.0,0.0,0.5657085,0.0,0.29547462,0.0,0.2803829,0.4185381,0.81754506,0.44439083,0.16296737,0.0,0.6467248,0.951501,0.0,0.6533887,0.5158334,1.2420903,0.34706602,0.21746665,0.16299981,0.91680187,0.28782257,0.0,0.6408929,0.25322545,0.0,0.91868985,0.6005013,0.0,0.45980304,0.8758367,0.63043433,0.2733433,0.0,1.2431395,0.0,0.53363377,0.0,0.0,1.3506207,0.0,1.4440054,0.0,0.41518167,0.5913849,0.6204812,0.0,0.0,0.60918075,1.0291312,0.636927,0.075959526,0.0,0.0,0.49613884,0.0,0.0,0.0,0.89273167,0.49241576,0.8341673,0.9140149,1.2044127,0.96587986,0.51329154,1.919043,1.417584,0.50590616,0.0,0.036958214,0.83717906,0.3771657,0.0,0.6755318,0.42066935,0.42084694,0.508917,1.1285597,0.0,0.0,0.6623457,0.24259841,0.0,0.0,0.0,0.13794228,0.0,0.33607736,0.0,0.23422149,1.048432,0.0,0.781134,0.44009125,0.06678128,1.1786621,0.25316927,0.8602728,0.0,0.36489087,0.6073152,0.7535549,0.6197974,0.86473906,0.8520101,0.37710726,0.166102,0.0,0.19500887,0.5637929,0.45022878,0.7496452,1.0635039,0.0,0.67165315,0.0,0.5002375,0.96768767,0.3687777,1.5023779,0.17964815,0.45470855,0.0,0.0,0.43940264,0.0,0.72313416,0.24914697,1.1281391,0.0,0.09370195,0.61299366,0.0,0.0,0.085056365,0.0,0.18656933,0.42571846,0.80825377,0.0,0.0,0.18219566,0.6926975,0.25642344,0.0,0.0,0.42390049,0.39526534,0.05789906,0.0,0.0,0.0,0.0,0.8349915,0.54851,0.0,0.0
9011,0.43004838,0.5941557,0.28137797,0.0,0.8724838,0.42134017,0.108330235,1.0786678,0.1291682,0.06423554,0.0,0.68573046,0.29166773,0.0,0.30954492,0.39779857,0.0,0.74371237,0.797316,1.0756867,0.0,0.0,0.2153599,0.01582172,0.5316762,0.7315034,0.0,1.3584477,0.0,0.0,0.48429766,0.53916645,0.083991945,0.8005178,0.0,0.4677146,0.0,0.09251247,0.0,0.0,0.36764267,0.0,0.27080643,0.0,0.11797172,0.38256893,0.9822744,0.56888074,0.12611921,0.0,0.83411217,0.7112357,0.0,0.40162396,0.485256,0.84693456,0.44023865,0.22836673,0.23709106,1.0641228,0.5597521,0.0,0.75315255,0.3761122,0.0,0.57901484,0.8419631,0.0,0.27174476,0.8881659,0.5982046,0.26582634,0.0,1.0360693,0.0,0.7690727,0.0,0.0,1.1892294,0.0,0.7456509,0.0,0.3769085,0.28285187,0.38302106,0.0,0.0634972,0.41637865,0.7220579,0.69923466,0.14018336,0.0,0.0,0.1995235,0.0,0.0,0.0,0.5720998,0.37477258,0.63621247,0.86949277,0.97300035,1.047081,0.30452552,1.9468999,0.902191,0.3166412,0.0,0.099463895,0.8141678,0.11975165,0.10822414,0.45218354,0.7991364,0.22375794,0.32951063,0.8820157,0.0,0.0,0.3054912,0.16827549,0.0,0.0,0.0,0.09567405,0.0,0.0,0.0,0.07362977,0.7796955,0.0,0.7499404,0.5127746,0.12717056,0.6262441,0.07083739,0.8535941,0.0,0.29604727,0.5305655,0.7040329,0.31659576,0.5507113,0.7567907,0.21638133,0.0,0.0,0.2512661,0.34323817,0.34307307,0.69950575,1.0620306,0.0,0.42113477,0.0,0.46852013,0.9987445,0.14854552,1.0361377,0.20238969,0.068703,0.05622637,0.17400876,0.50180703,0.0,0.66556627,0.29415268,0.8735524,0.0,0.27232236,0.38925132,0.0,0.0402038,0.0,0.0,0.32682422,0.224923,0.59870464,0.0,0.0,0.09643311,0.6840784,0.19972393,0.0,0.0,0.25774562,0.0,0.069043115,0.0,0.0,0.0,0.0063837077,1.0868585,0.55734205,0.0,0.0
9022,0.501528,0.49039313,0.26340196,0.0057431753,0.8287438,0.26941937,0.29590106,1.2755166,0.12512647,0.0,0.0,0.55009246,0.460376,0.19179338,0.45912856,0.27492166,0.0,0.3697367,0.7876349,0.9420586,0.0,0.0,0.0,0.0,0.95058644,0.7886945,0.21491966,0.99170643,0.0,0.0,0.40468028,0.40064582,0.13863555,0.8176451,0.0,0.10825205,0.11807711,0.0,0.0,0.0,0.2775846,0.0,0.21580423,0.0,0.08018364,0.23190014,0.67463,0.44356528,0.0,0.0,0.75820756,1.123287,0.03266502,0.57932997,0.5993403,0.6765983,0.2206479,0.23330727,0.33751905,0.5564899,0.7895526,0.0,0.8885376,0.0,0.0,0.27941948,0.6661284,0.0,0.11967525,1.247252,0.17125268,0.08286394,0.0,0.94609565,0.0,0.5920481,0.2123147,0.0,0.8585048,0.0,1.0765705,0.028933637,0.5356549,0.4193371,0.58513534,0.0,0.00038218242,0.5675917,0.6464073,0.8593269,0.082171425,0.1235572,0.0,0.25837502,0.0,0.0,0.0,0.5606901,1.0147312,0.68131375,0.57335794,0.88845676,1.0957682,0.4884067,1.3009539,1.0640346,0.44586143,0.0,0.0,0.94592017,0.41316602,0.0,0.13280734,0.45803192,0.26288426,0.38599616,0.48856777,0.0,0.0,0.3399955,0.050492533,0.0,0.0,0.20613566,0.0,0.20838068,0.0,0.08715787,0.0,0.9361718,0.0,0.3179873,0.448188,0.43573838,0.5005119,0.1387707,0.7200432,0.0,0.45015156,0.24591786,0.63549185,0.45654464,0.29966173,0.85622716,0.5700134,0.15205991,0.0,0.16928154,0.14794888,0.17072736,0.59304166,0.5660612,0.0,0.20394306,0.0,0.605231,0.9469261,0.10564199,0.6122331,0.35647202,0.004901205,0.51306444,0.0,0.06508141,0.0,0.3144871,0.50172293,0.7095386,0.0,0.03492575,0.4008232,0.0,0.15294485,0.0,0.0,0.06684362,0.630048,0.49794444,0.06490737,0.0,0.0,0.27339008,0.11071912,0.0,0.0,0.3664375,0.0,0.20366943,0.0,0.0,0.0,0.0,0.93048185,0.48369378,0.0,0.0
9027,0.303648,0.7551138,0.1478819,0.0,0.8724618,0.32723916,0.08370583,0.8809812,0.0,0.0,0.0,0.6953307,0.283189,0.0,0.2337703,0.3388081,0.0,0.76528764,0.91154575,0.94899774,0.0,0.0,0.12846588,0.0,0.5072961,0.5989965,0.0,1.2763773,0.0,0.035289887,0.5200914,0.4810941,0.0,0.73873854,0.0,0.4342813,0.07150678,0.0,0.0,0.0,0.4583689,0.0,0.34278816,0.0,0.26826862,0.36063758,0.85674214,0.42187265,0.15449747,0.0,0.6649464,0.78381217,0.03002483,0.56698847,0.18336706,1.0122586,0.43317237,0.25941783,0.114263,0.883176,0.41800368,0.0,0.75055605,0.34914047,0.0,0.6897439,0.72438073,0.0,0.10872203,0.75955194,0.47947624,0.39907616,0.0,0.79380155,0.0,0.6881535,0.08198799,0.0,1.0129029,0.0,0.93660367,0.0,0.3050203,0.39504424,0.33033767,0.0,0.097283185,0.49484518,0.72552043,0.58652115,0.011435192,0.0,0.0,0.24151468,0.023515448,0.0,0.0,0.53589875,0.45143187,0.78571844,0.6555472,0.70898116,0.9853888,0.4334247,1.8350761,1.1337738,0.2992872,0.0,0.19645382,0.58447057,0.004640134,0.3066059,0.49321938,0.7232761,0.15249602,0.2437509,0.9044427,0.0,0.0,0.2810273,0.172864,0.0,0.0,0.0,0.077291094,0.0008383952,0.117908,0.14500092,0.19566959,0.8829126,0.06572934,0.5648682,0.5131024,0.07758606,0.59791726,0.04938703,0.73897314,0.0,0.08936775,0.5729004,0.5344361,0.21885495,0.5291338,0.7914877,0.16614483,0.0,0.0,0.30770636,0.29013354,0.42082885,0.55564284,0.86434597,0.0,0.6117575,0.0,0.5790376,0.96087444,0.37490585,1.063994,0.1537756,0.086330146,0.0321916,0.0,0.48794335,0.0,0.6105971,0.22770092,0.8151349,0.0,0.17665592,0.30119714,0.0,0.08577394,0.0,0.0,0.3577903,0.25517437,0.58124566,0.0,0.0,0.06484514,0.5664751,0.0,0.0,0.0,0.30866617,0.09784603,0.015116315,0.0,0.0,0.0,0.012940107,0.78656846,0.39698943,0.0,0.0
9056,0.26085752,0.890594,0.2768101,0.0,0.9960781,0.3673984,0.18218845,1.265829,0.046757378,0.0,0.0,0.83725464,0.5338343,0.010314454,0.1612282,0.4234565,0.0,0.93090934,1.1099051,1.141554,0.0,0.0,0.0,0.0,0.66802835,0.5868709,0.14061905,1.1168774,0.0,0.0,0.65862244,0.29307076,0.061394785,0.7305963,0.0,0.2644267,0.22317646,0.0,0.0,0.0,0.5438542,0.0,0.22254874,0.0,0.3301518,0.30101305,0.8470439,0.61422217,0.0,0.0,0.9519542,0.72057843,0.0,0.56876355,0.28786924,1.1975707,0.13344388,0.34799194,0.24315959,0.8110588,0.35287407,0.0,0.7024283,0.0,0.0,0.6084919,0.5837659,0.0,0.068672776,0.90746415,0.42495188,0.0,0.0,0.84856164,0.035013467,0.5165495,0.09353225,0.0,0.7303865,0.0,0.97713685,0.13980274,0.07076546,0.7515898,0.36236554,0.0,0.008565745,0.6387599,0.772968,0.59477544,0.0,0.0,0.0,0.08938448,0.085687295,0.0,0.0,0.18375365,0.9204639,1.0258178,0.7870278,0.33432645,1.056781,0.6181332,1.58578,1.4438812,0.10401437,0.0,0.0,1.1015096,0.21906899,0.057756502,0.46620312,0.9773364,0.31080258,0.58729017,0.78199756,0.0,0.0,0.35331467,0.0,0.0,0.0,0.0,0.0,0.22162387,0.032965694,0.3338761,0.0,0.92895216,0.0,0.7322163,0.9157756,0.38517594,0.37698665,0.051669575,1.0774422,0.0,0.40657753,0.5247171,0.49213055,0.3807568,0.5797457,0.88785064,0.43780607,0.0,0.0,0.36920744,0.14831336,0.16735736,0.34849826,0.8856825,0.0,0.39929172,0.0,0.66458595,1.1821777,0.25024348,1.1418282,0.3688923,0.0,0.21914646,0.0,0.18944277,0.0,0.29259777,0.36180437,0.43891516,0.0,0.14494607,0.0745989,0.0,0.21977265,0.016140394,0.0,0.49564582,0.58467954,0.70521563,0.0,0.0,0.0,0.5333088,0.041363604,0.0,0.0,0.18151261,0.27135926,0.055121947,0.0,0.0,0.071033835,0.0,0.8548246,0.3131819,0.0,0.0
9059,0.29270244,0.92008424,0.28777388,0.0,0.82907474,0.4134445,0.12762782,1.1996653,0.01926771,0.0,0.0,1.0098422,0.28834286,0.0,0.0,0.45298275,0.0,1.0148084,1.0180379,0.9962338,0.0,0.0,0.0,0.0,0.33598801,0.6954622,0.090193175,0.9064918,0.0,0.10296067,0.7007729,0.41747415,0.15531848,0.7932335,0.0,0.28636503,0.23875216,0.0,0.0,0.0,0.5693047,0.0,0.38164538,0.0,0.27222517,0.37791786,0.8093534,0.55002624,0.050529055,0.0,0.6522357,0.5090663,0.0,0.51307815,0.33572078,1.2070332,0.2613867,0.25276676,0.41633433,0.74336606,0.19921616,0.0,0.7509932,0.16767488,0.0,0.5486764,0.7304715,0.0,0.14337006,0.8189985,0.7107892,0.12548035,0.0,0.8689806,0.06132316,0.5545403,0.034371532,0.0,0.9357473,0.0,0.86097884,0.17421092,0.0,0.66134906,0.38921174,0.0,0.0,0.56797093,1.0638161,0.50645936,0.024685051,0.0,0.0,0.23597367,0.13990399,0.0,0.0,0.32903042,0.6933665,0.7950721,0.7312012,0.30786678,1.1010264,0.30571783,1.817306,1.3154857,0.022592435,0.0,0.0,1.0070393,0.19244078,0.0,0.54033756,0.85577863,0.44725823,0.5357883,0.7335338,0.0,0.0,0.21881744,0.0,0.0,0.0,0.0,0.036622442,0.37963545,0.07810868,0.14352794,0.0,0.89569515,0.0,0.6937472,0.736175,0.367996,0.33729613,0.02604395,1.062282,0.0,0.33330888,0.45455745,0.5942242,0.28589377,0.7211588,0.6915764,0.2512386,0.07257524,0.0,0.36907235,0.112602584,0.45161223,0.44549918,0.8217563,0.0,0.4985436,0.0,0.6764948,1.0000582,0.34280342,1.2856792,0.3190249,0.0,0.0,0.0,0.38717437,0.0,0.46618506,0.438914,0.6082198,0.0,0.24715346,0.120740674,0.0,0.1778918,0.026207075,0.0,0.29669693,0.48837888,0.62872314,0.0,0.0,0.0,0.5921316,0.06435491,0.0,0.0,0.4977771,0.21213491,0.009915095,0.0,0.0,0.0,0.0,0.822388,0.41659087,0.0,0.0
9063,0.5659654,0.5641881,0.55104315,0.0,1.0390189,0.64143157,0.0,1.1229817,0.010484025,0.0,0.0,0.9691266,0.3558966,0.0,0.4277231,0.5376854,0.0,0.7143808,0.79492205,1.0291289,0.0,0.0,0.0,0.0,0.44886795,0.9708541,0.05128724,1.2121925,0.0,0.12093383,0.22356163,0.5301629,0.110251695,0.6396565,0.0,0.042063624,0.51883996,0.0,0.0,0.0,0.7223996,0.0,0.33949226,0.0,0.0,0.061738368,0.65171087,0.42194352,0.0,0.0,0.41691443,0.8446497,0.0,0.55137175,0.47518593,1.0682315,0.33856037,0.3766414,0.3577665,0.70947105,0.20519118,0.0,0.8860692,0.0,0.0,0.7565261,0.509926,0.0,0.0654285,0.9336842,0.5442768,0.0,0.0,1.0407797,0.0,0.42588276,0.14617822,0.0,1.1298445,0.0,1.2180531,0.0,0.30007085,0.58261317,0.68133533,0.0,0.0,0.45116842,1.0484675,0.6112776,0.15375376,0.11633348,0.0,0.5982572,0.06425858,0.0,0.0,0.67952836,0.9224751,0.9090805,0.85196763,0.95863265,0.7405784,0.39694673,1.6905345,1.591264,0.4636361,0.0,0.06205548,0.72275984,0.2287541,0.0,0.5256248,0.42058253,0.30365062,0.30877286,0.8787362,0.0,0.0,0.46905503,0.0051393975,0.0,0.0,0.0,0.16008604,0.0,0.15254386,0.0,0.0,0.9712857,0.0,0.80077606,0.24776822,0.0,0.7540422,0.08064351,0.648735,0.0,0.20388497,0.20065516,0.8249605,0.4576423,0.82058,0.7771468,0.25297308,0.0010288674,0.0,0.11302934,0.37986243,0.48341152,0.50597674,0.9168227,0.0,0.57519877,0.0,0.4620452,0.92552817,0.3616388,1.5423119,0.27853638,0.4108725,0.04548856,0.07282294,0.17138413,0.0,0.2620876,0.19576173,0.84483504,0.0,0.18698718,0.4668109,0.0,0.0,0.051851142,0.0,0.0,0.38676068,0.63210815,0.0,0.0,0.23026122,0.7712121,0.37017637,0.0,0.0,0.2171221,0.2046421,0.0,0.0,0.0,0.0,0.0,0.78436106,0.67277086,0.0,0.0
9073,0.32369626,0.7273468,0.6015872,0.0,0.41253042,0.50462335,0.08498036,0.589427,0.0,0.15187587,0.0,0.90193206,0.2693991,0.0,0.32910883,0.29807973,0.0012156162,0.6358707,0.66291094,0.8109482,0.0,0.0,0.07330435,0.16660318,0.6094396,0.8382736,0.110911675,1.042804,0.0,0.07936364,0.3222431,0.15426636,0.29019034,0.17050202,0.0,0.36093408,0.55931205,0.0,0.0,0.0,0.8103492,0.0,0.027567,0.0,0.0,0.0,0.50957686,0.3475052,0.0,0.0,0.40076038,0.6187939,0.15889065,0.3340791,0.34383112,0.72253835,0.25878984,0.35971487,0.29992127,0.5992221,0.18393506,0.0,0.88476896,0.0,0.0,0.5767494,0.2389982,0.0,0.19253552,0.55361617,0.43363464,0.09686381,0.0,0.7095371,0.26169524,0.3182639,0.22687826,0.0,0.45013815,0.0,1.317015,0.0,0.034434296,0.23338896,0.429398,0.0,0.12141469,0.18273313,0.5814672,0.56883407,0.058976293,0.0,0.0,0.32383722,0.16616496,0.0,0.0,0.4314228,0.87425715,0.86067015,0.34661356,0.86549085,0.4096153,0.6106311,1.5808301,1.1881087,0.25952262,0.0,0.0,0.4997612,0.02319946,0.0,0.17632678,0.6667569,0.624297,0.20402758,0.4238513,0.0,0.0,0.08430535,0.1240204,0.0,0.0,0.0,0.09754259,0.06912464,0.09687536,0.11700841,0.0,0.5684021,0.0,0.62496823,0.21659712,0.18223035,0.28480318,0.0,0.6795708,0.0,0.46057993,0.0,0.700901,0.17395966,0.53019565,0.64102936,0.3600194,0.0,0.0,0.30316755,0.032213382,0.3306009,0.005134725,0.3815431,0.0,0.5327527,0.0,0.8433929,0.89228785,0.1756397,0.8751082,0.7039201,0.0,0.5318769,0.15840894,0.0,0.0,0.22432226,0.35793257,0.6085781,0.0,0.24230017,0.09897867,0.0,0.15751818,0.0,0.0,0.0,0.5526201,0.68090415,0.06728451,0.0,0.25323617,0.64152795,0.059463367,0.0,0.0,0.34236217,0.060498912,0.0,0.0,0.0,0.0,0.0,0.65646136,0.47002766,0.0,0.0
